cust_num,savg_acc,curr_acc,invt_acc,trans_dy,card_pay,mortg_ln,cdt_line,cust_age,cust_sex,cust_mar,cust_chd,cust_inc,cust_car,cust_chn
4570,0.000000,0.000000,0.266878,1,"cheq","no","yes",77,"male","married",0,26266.300000,"yes","invol_chn"
4571,23.619400,0.000000,84.728200,0,"acct","yes","yes",29,"male","married",2,21288.300000,"no","vol_churn"
4584,27.704000,0.000000,39.171800,1,"acct","yes","yes",78,"male","single",0,59699.800000,"no","customer"
4587,7.949420,0.000000,118.236000,0,"giro","no","yes",87,"female","single",0,20409.000000,"yes","vol_churn"
4589,17.092700,0.000000,48.975000,0,"cheq","no","yes",27,"male","married",0,85079.500000,"no","customer"
4590,16.696000,0.000000,71.683700,0,"acct","no","yes",63,"male","married",2,31282.800000,"yes","customer"
4592,6.250470,0.000000,72.560300,0,"giro","yes","yes",26,"female","married",0,57372.400000,"yes","customer"
4602,24.947900,0.000000,29.109500,0,"acct","yes","yes",89,"female","single",2,27492.200000,"no","vol_churn"
4604,18.572000,0.000000,56.662500,0,"cheq","no","yes",73,"male","married",0,19654.900000,"no","customer"
4605,23.719100,0.000000,186.103000,0,"acct","yes","yes",84,"female","married",2,23684.100000,"no","customer"
4607,9.265980,0.000000,53.371400,0,"cheq","no","no",73,"male","married",2,7010.680000,"no","customer"
4612,25.290900,0.000000,46.730900,0,"cheq","yes","yes",84,"female","married",0,87840.600000,"yes","vol_churn"
4613,9.871610,0.000000,33.066600,1,"acct","yes","yes",45,"male","married",2,23695.600000,"no","customer"
4614,17.275200,0.000000,8.986470,2,"acct","yes","yes",24,"female","married",1,33065.000000,"no","vol_churn"
4619,14.291100,0.000000,64.327800,0,"acct","no","yes",32,"male","married",2,24176.800000,"yes","customer"
4622,25.463700,0.000000,43.911600,0,"giro","yes","no",46,"male","married",0,10689.400000,"no","customer"
4628,5.517780,0.000000,16.051600,0,"acct","yes","yes",18,"male","single",2,19546.600000,"no","customer"
4630,0.000000,0.000000,0.282130,1,"acct","yes","no",85,"male","single",0,8372.230000,"yes","invol_chn"
4632,23.129900,5.602200,96.177100,0,"cheq","no","yes",65,"male","married",1,82783.800000,"yes","customer"
4633,0.000000,0.000000,3.266160,0,"acct","no","no",54,"female","married",2,1370.080000,"no","invol_chn"
4634,2.826110,0.000000,40.245900,0,"acct","yes","no",49,"male","single",1,29894.400000,"no","customer"
4637,19.428100,0.000000,91.786800,0,"acct","yes","yes",63,"male","single",2,39753.300000,"no","customer"
4644,26.120300,9.526780,37.886300,1,"cheq","no","yes",54,"female","single",1,11659.500000,"yes","vol_churn"
4645,14.573000,0.000000,38.225400,0,"cheq","no","yes",25,"male","single",2,56861.800000,"no","customer"
4647,21.351100,0.000000,45.706500,0,"acct","yes","no",70,"female","single",0,87788.700000,"yes","vol_churn"
4654,3.305510,0.000000,36.695900,0,"cheq","no","yes",97,"female","married",0,50290.700000,"no","vol_churn"
4656,25.926400,0.000000,77.291600,0,"acct","no","yes",82,"female","married",1,77265.500000,"no","vol_churn"
4658,12.561800,0.000000,73.287700,0,"cheq","no","yes",69,"female","single",2,67773.900000,"no","customer"
4660,27.452600,0.000000,8.163900,0,"acct","no","yes",20,"male","single",1,87491.000000,"no","customer"
4662,2.803980,0.000000,69.792600,0,"acct","yes","yes",38,"male","married",0,94002.600000,"no","customer"
4663,23.500900,4.915530,59.850300,0,"acct","yes","yes",21,"female","married",0,64236.800000,"no","vol_churn"
4668,5.135900,0.000000,44.807400,0,"acct","no","no",20,"female","married",2,3628.780000,"no","customer"
4672,7.269110,0.000000,9.429430,0,"cheq","yes","yes",94,"male","single",2,22685.300000,"yes","customer"
4682,23.257200,0.000000,19.188200,0,"acct","yes","no",26,"male","single",2,14785.700000,"no","vol_churn"
4684,13.301000,7.381910,38.694400,0,"acct","no","yes",65,"female","married",1,23947.800000,"no","vol_churn"
4687,16.976100,4.754170,97.021700,0,"acct","no","yes",64,"male","married",1,43644.700000,"yes","customer"
4688,0.493403,0.000000,51.830600,0,"acct","yes","yes",49,"male","married",0,11131.600000,"yes","customer"
4690,4.802090,8.003820,13.245100,0,"acct","no","yes",74,"male","married",1,60933.900000,"no","vol_churn"
4691,28.953700,0.000000,19.057500,0,"acct","yes","yes",50,"female","single",2,21396.200000,"yes","vol_churn"
4694,0.000000,0.000000,4.321940,0,"cheq","yes","yes",90,"male","single",2,42504.300000,"no","invol_chn"
4699,20.569900,0.000000,39.641500,0,"acct","yes","no",48,"male","married",1,23668.200000,"yes","customer"
4700,27.084100,0.000000,15.143300,0,"acct","no","yes",94,"male","married",2,49022.900000,"no","customer"
4704,0.000000,0.000000,1.180680,1,"giro","yes","no",87,"male","single",1,85705.800000,"no","customer"
4713,0.000000,0.000000,0.829225,1,"giro","no","yes",75,"female","married",2,49561.000000,"no","vol_churn"
4715,19.653300,0.000000,7.978300,0,"acct","no","yes",48,"female","single",1,79129.200000,"no","vol_churn"
4716,0.000000,0.000000,3.993240,0,"cheq","no","yes",94,"female","married",2,14519.100000,"no","invol_chn"
4717,19.261300,0.000000,52.780900,0,"acct","yes","yes",30,"female","married",1,17866.900000,"no","customer"
4720,5.724910,0.000000,404.415000,0,"acct","yes","yes",67,"female","single",1,91347.100000,"no","vol_churn"
4722,28.046100,0.000000,66.645700,0,"acct","yes","no",20,"male","single",1,44469.600000,"yes","customer"
4724,15.933000,2.210890,73.073000,0,"giro","no","no",68,"female","married",0,73728.300000,"no","vol_churn"
4725,0.000000,0.000000,4.109070,0,"cheq","no","yes",18,"male","single",2,37443.600000,"no","invol_chn"
4727,2.706980,0.000000,115.744000,0,"giro","yes","yes",53,"female","married",2,64546.400000,"yes","customer"
4728,20.214300,0.000000,7.256710,0,"acct","no","no",23,"male","single",1,84217.700000,"yes","customer"
4735,29.709800,5.312090,202.438000,0,"acct","yes","yes",47,"female","married",1,63778.300000,"yes","vol_churn"
4738,0.000000,0.000000,3.805850,0,"acct","no","yes",25,"female","married",1,10107.700000,"yes","vol_churn"
4743,27.899300,0.000000,6.578730,1,"acct","yes","no",19,"female","married",1,73089.700000,"yes","customer"
4746,19.285200,0.000000,59.471900,0,"acct","yes","yes",23,"female","single",1,63712.100000,"no","customer"
4749,12.561600,0.000000,53.439300,0,"acct","no","yes",36,"male","single",1,35381.600000,"no","customer"
4752,21.917000,0.000000,12.640000,0,"acct","yes","yes",48,"male","married",0,39598.700000,"no","customer"
4754,11.022400,0.000000,49.894900,0,"acct","yes","no",20,"female","single",2,23671.600000,"no","vol_churn"
4757,9.791170,0.000000,13.664100,0,"giro","no","yes",21,"female","married",0,77210.600000,"no","customer"
4762,10.823500,0.000000,36.745000,0,"giro","no","yes",61,"male","single",2,66026.000000,"no","customer"
4767,0.459762,0.000000,164.820000,0,"acct","yes","yes",51,"female","married",2,32118.400000,"no","vol_churn"
4771,20.125100,0.000000,92.634000,0,"acct","yes","no",56,"male","single",2,86258.600000,"no","customer"
4772,14.644500,0.000000,11.206300,1,"acct","no","yes",48,"female","married",2,85246.600000,"no","vol_churn"
4778,4.430420,0.000000,16.354600,1,"acct","no","yes",29,"male","married",2,98734.700000,"no","customer"
4779,6.261000,0.000000,43.966700,0,"acct","yes","yes",70,"female","single",0,61639.700000,"no","vol_churn"
4780,15.996800,3.053570,32.486200,1,"acct","yes","no",93,"male","single",1,14258.400000,"yes","vol_churn"
4784,22.617100,0.000000,40.343600,2,"acct","yes","yes",85,"female","single",1,23657.400000,"no","vol_churn"
4791,10.260300,0.000000,163.848000,0,"acct","no","yes",86,"female","single",0,99514.600000,"yes","vol_churn"
4792,24.835600,0.000000,81.981600,0,"cheq","yes","yes",44,"female","married",2,92285.400000,"no","customer"
4798,15.745000,0.000000,71.430900,0,"cheq","yes","yes",82,"male","married",0,40551.000000,"yes","customer"
4801,2.768720,0.000000,9.364470,0,"acct","no","yes",45,"male","married",0,70239.800000,"no","customer"
4802,19.369300,0.000000,121.684000,0,"cheq","no","no",59,"female","married",0,29953.100000,"no","vol_churn"
4807,15.075400,0.000000,108.435000,0,"acct","yes","yes",50,"male","married",0,19231.200000,"no","customer"
4808,13.458400,0.000000,15.105800,0,"acct","no","no",94,"male","married",0,50290.700000,"no","customer"
4811,1.522540,0.000000,62.192200,0,"acct","no","yes",56,"male","married",2,46165.200000,"no","customer"
4812,26.950600,0.000000,29.967500,0,"acct","yes","yes",55,"female","single",0,54844.200000,"yes","vol_churn"
4815,5.387600,0.000000,91.068700,0,"giro","yes","yes",94,"female","married",1,66755.600000,"no","vol_churn"
4817,8.332000,7.093570,17.406400,1,"acct","no","yes",56,"male","single",1,92798.900000,"no","customer"
4820,0.000000,0.000000,0.660288,0,"cheq","no","yes",49,"female","married",0,68828.400000,"yes","vol_churn"
4821,6.995880,0.000000,36.010700,0,"cheq","yes","yes",57,"male","married",1,77149.100000,"no","customer"
4823,11.967800,0.000000,124.638000,0,"acct","no","no",70,"male","married",1,42211.800000,"no","customer"
4824,9.505780,0.000000,103.275000,0,"acct","yes","yes",89,"male","married",0,91655.800000,"no","customer"
4825,10.571000,0.000000,40.510500,0,"acct","yes","yes",18,"male","married",0,77293.300000,"yes","customer"
4828,13.104400,0.000000,33.698400,0,"acct","no","no",65,"female","married",1,62751.300000,"no","vol_churn"
4830,17.470700,0.000000,63.649100,0,"acct","yes","no",41,"female","married",1,43563.400000,"no","vol_churn"
4832,27.544300,0.000000,33.825100,0,"giro","yes","no",61,"female","married",1,79685.000000,"no","vol_churn"
4837,14.817800,0.000000,99.518500,0,"cheq","no","yes",83,"male","single",1,65867.100000,"no","customer"
4838,18.792400,0.000000,45.626100,1,"acct","yes","yes",48,"male","married",1,75818.900000,"no","customer"
4839,1.155430,0.094418,77.715200,0,"giro","no","no",34,"male","single",0,49728.700000,"no","customer"
4853,23.494300,0.000000,41.387500,0,"acct","no","no",60,"male","married",0,20953.200000,"no","customer"
4857,10.980600,9.574380,65.032200,0,"acct","yes","yes",64,"female","married",2,56412.500000,"no","vol_churn"
4859,25.152000,0.000000,62.760900,0,"cheq","no","yes",63,"female","single",2,25200.800000,"no","customer"
4861,25.140500,0.000000,88.042700,0,"acct","yes","no",56,"male","single",2,61417.300000,"yes","customer"
4863,2.157140,0.000000,226.998000,0,"acct","yes","no",41,"female","married",1,47916.300000,"no","vol_churn"
4870,16.842200,0.000000,40.160400,0,"acct","no","no",41,"female","married",0,45103.400000,"no","customer"
4874,11.866800,0.000000,20.854600,0,"cheq","yes","yes",25,"male","married",0,94451.700000,"yes","customer"
4875,1.339160,0.000000,23.773400,0,"acct","yes","yes",85,"male","single",0,57933.100000,"yes","customer"
4880,18.897500,0.000000,33.316400,0,"acct","yes","yes",95,"male","married",0,585.791000,"no","customer"
4886,13.227400,0.000000,26.880700,0,"cheq","yes","yes",70,"male","married",1,76837.400000,"no","customer"
4888,21.064600,0.000000,8.955960,0,"cheq","yes","yes",20,"male","married",2,66312.200000,"yes","customer"
4895,5.273550,0.000000,59.667600,0,"acct","no","no",74,"male","single",0,2825.560000,"no","customer"
4896,2.541590,0.000000,52.652200,0,"acct","yes","no",65,"female","married",0,10391.100000,"no","vol_churn"
4897,23.706000,0.000000,17.414200,0,"giro","yes","no",59,"male","married",2,40637.400000,"no","customer"
4898,11.681300,0.000000,51.920100,0,"cheq","yes","no",57,"male","married",2,66634.900000,"no","customer"
4907,21.011000,0.000000,37.848800,0,"cheq","yes","yes",37,"female","married",2,53162.200000,"yes","customer"
